stock_decision,name,slug,sku,brand_slug,category_slug,shortDescription,description,price,compareAtPrice,costPrice,stockStatus,stockQuantity,lowStockAlert,isFeatured,isActive,image_url,image_alt,metaTitle,metaDescription,metaKeywords,source_list_url,memory_size,memory_type,engine_clock,memory_clock,resolution,gpu_chipset,chipset_series,pci_express,port_types,warranty
STOCK,ASUS Dual GeForce RTX 5070 12GB GDDR7 OC Edition Graphics Card,asus-dual-geforce-rtx-5070-12gb-gddr7-oc-edition-graphics-card,GPU-ASUS-DUAL-RTX-5070-12GB-GDDR7-OC-EDI,asus,nvidia,"OC Mode: 2572MHz; Default : 2542MHz (Boost) • Memory: 12GB GDDR7 • CUDA Core: 6144 • Output: 1x HDMI 2.1b, 3x DisplayPort 2.1b",,129999,140000,,IN_STOCK,0,5,false,true,/uploads/gpus/asus-dual-geforce-rtx-5070-12gb-gddr7-oc-edition-graphics-card.jpg,ASUS Dual GeForce RTX 5070 12GB GDDR7 OC Edition Graphics Card,Buy ASUS Dual GeForce RTX 5070 12GB GDDR7 OC Edition Graphics Card in Bangladesh | LogicBay BD,ASUS Dual GeForce RTX 5070 12GB GDDR7 OC Edition Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, asus, nvidia geforce, 507012gb",https://www.startech.com.bd/asus-dual-geforce-rtx-5070-12gb-oc-edition-graphics-card,507012GB,GDDR7,,,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,ASUS TUF Gaming GeForce RTX 4070 Ti SUPER BTF White OC Edition 16GB GDDR6X Graphics Card,asus-tuf-gaming-geforce-rtx-4070-ti-super-btf-white-oc-edition-16gb-gddr6x-graphics-card,GPU-ASUS-TUF-GAMING-RTX-4070-TI-SUPER-BT,asus,nvidia,"OC mode: 2670 MHz • Default mode: 2640 MHz (boost) • Memory: 16GB GDDR6X • Output: 2x HDMI 2.1, 3x DisplayPort 1.4a",,151000,166000,,IN_STOCK,0,5,false,true,/uploads/gpus/asus-tuf-gaming-geforce-rtx-4070-ti-super-btf-white-oc-edition-16gb-gddr6x-graphics-card.jpg,ASUS TUF Gaming GeForce RTX 4070 Ti SUPER BTF White OC Edition 16GB GDDR6X Graphics Card,Buy ASUS TUF Gaming GeForce RTX 4070 Ti SUPER BTF White OC Edition 16GB GDDR6X Graphics Card in Bangladesh | LogicBay BD,ASUS TUF Gaming GeForce RTX 4070 Ti SUPER BTF White OC Edition 16GB GDDR6X Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, asus, nvidia geforce, 16gb",https://www.startech.com.bd/asus-tuf-gaming-geforce-rtx-4070-ti-super-btf-white-oc-edition-16gb-graphics-card,16GB,GDDR6X,,,,NVIDIA GeForce,RTX 4000,,,3 Years
STOCK,ASUS PRIME GeForce RTX 5070 Ti 16GB GDDR7 OC Edition Graphics Card,asus-prime-geforce-rtx-5070-ti-16gb-gddr7-oc-edition-graphics-card,GPU-ASUS-PRIME-RTX-5070-TI-16GB-GDDR7-OC,asus,nvidia,"Engine Clock: 2527MHz (OC) ; Boost: 2497MHz • Memory Size: 16GB GDDR7, Speed: 28 Gbps • CUDA Cores: 8960, AI Performance: 1432 TOPs • Interface: Native DP 2.1b x3, Native HDMI 2.1b x1",,192000,,,IN_STOCK,0,5,false,true,/uploads/gpus/asus-prime-geforce-rtx-5070-ti-16gb-gddr7-oc-edition-graphics-card.jpg,ASUS PRIME GeForce RTX 5070 Ti 16GB GDDR7 OC Edition Graphics Card,Buy ASUS PRIME GeForce RTX 5070 Ti 16GB GDDR7 OC Edition Graphics Card in Bangladesh | LogicBay BD,ASUS PRIME GeForce RTX 5070 Ti 16GB GDDR7 OC Edition Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, asus, nvidia geforce, 16gb",https://www.startech.com.bd/asus-prime-geforce-rtx-5070-ti-16gb-oc-edition-graphics-card,16GB,GDDR7,2527MHz (OC) ; Boost: 2497MHz,,,NVIDIA GeForce,RTX 5000,,"Native DP 2.1b x3, Native HDMI 2.1b x1",3 Years
STOCK,PNY GeForce RTX 5070 Ti OC Triple Fan 16GB GDDR7 Graphic Card,pny-geforce-rtx-5070-ti-oc-triple-fan-16gb-gddr7-graphic-card,GPU-PNY-RTX-5070-TI-OC-TRIPLE-FAN-16GB-G,pny,nvidia,"Video Memory: 16GB GDDR7, PCI-Express 5.0 x16 • Core Clock: 2295 MHz, Boost Clock: 2572 MHz • CUDA Cores: 8960, Memory Clock: 28 Gbps • Display Outputs: 3 x DisplayPort 2.1b, 1 x HDMI 2.1b",,181900,185000,,IN_STOCK,0,5,false,true,/uploads/gpus/pny-geforce-rtx-5070-ti-oc-triple-fan-16gb-gddr7-graphic-card.jpg,PNY GeForce RTX 5070 Ti OC Triple Fan 16GB GDDR7 Graphic Card,Buy PNY GeForce RTX 5070 Ti OC Triple Fan 16GB GDDR7 Graphic Card in Bangladesh | LogicBay BD,PNY GeForce RTX 5070 Ti OC Triple Fan 16GB GDDR7 Graphic Card. Check price and warranty at LogicBay BD.,"graphics card, pny, nvidia geforce, 16gb",https://www.startech.com.bd/pny-geforce-rtx-5070-ti-oc-triple-fan-graphic-card,16GB,GDDR7,,28 Gbps,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,PNY GeForce RTX 5070 Ti ARGB EPIC-X RGB Triple Fan 16GB GDDR7 Graphics Card,pny-geforce-rtx-5070-ti-argb-epic-x-rgb-triple-fan-16gb-gddr7-graphics-card,GPU-PNY-RTX-5070-TI-ARGB-EPIC-X-RGB-TRIP,pny,nvidia,"Video Memory: 16GB GDDR7, PCI Express 5.0 x16 • Graphics Clock: 2.3 GHz, Boost Clock: 2.45 GHz • CUDA Cores: 8,960, Memory Clock: 28 Gbps • Display Outputs: 3 x DisplayPort 2.1b, 1 x HDMI 2.1b",,185000,189900,,IN_STOCK,0,5,false,true,/uploads/gpus/pny-geforce-rtx-5070-ti-argb-epic-x-rgb-triple-fan-16gb-gddr7-graphics-card.jpg,PNY GeForce RTX 5070 Ti ARGB EPIC-X RGB Triple Fan 16GB GDDR7 Graphics Card,Buy PNY GeForce RTX 5070 Ti ARGB EPIC-X RGB Triple Fan 16GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,PNY GeForce RTX 5070 Ti ARGB EPIC-X RGB Triple Fan 16GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, pny, nvidia geforce, 16gb",https://www.startech.com.bd/pny-geforce-rtx-5070-ti-argb-epic-x-rgb-triple-fan-graphics-card,16GB,GDDR7,,28 Gbps,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,GUNNIR Intel Arc Pro B70 TF 32GB GDDR6 Workstation Graphics Card,gunnir-intel-arc-pro-b70-tf-32gb-gddr6-workstation-graphics-card,GPU-GUNNIR-ARC-PRO-B70-TF-32GB-GDDR6-WOR,gunnir,graphics-card,"Clock Speed: 2600MHz • Memory: 32GB GDDR6; AI TOPS: 367TOPS • Memory Bandwidth: 608GB/s • Output: DisplayPort x3, HDMI x1",,192000,,,IN_STOCK,0,5,false,true,/uploads/gpus/gunnir-intel-arc-pro-b70-tf-32gb-gddr6-workstation-graphics-card.jpg,GUNNIR Intel Arc Pro B70 TF 32GB GDDR6 Workstation Graphics Card,Buy GUNNIR Intel Arc Pro B70 TF 32GB GDDR6 Workstation Graphics Card in Bangladesh | LogicBay BD,GUNNIR Intel Arc Pro B70 TF 32GB GDDR6 Workstation Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, gunnir, intel arc, 32gb",https://www.startech.com.bd/gunnir-intel-arc-pro-b70-tf-32gb-workstation-graphics-card,32GB,GDDR6,,,,Intel Arc,,,,3 Years
STOCK,GUNNIR Intel Arc Pro B70 BD 32GB GDDR6 Workstation Graphics Card,gunnir-intel-arc-pro-b70-bd-32gb-gddr6-workstation-graphics-card,GPU-GUNNIR-ARC-PRO-B70-BD-32GB-GDDR6-WOR,gunnir,graphics-card,"Clock Speed: 2800MHz • Memory: 32GB GDDR6; AI TOPS: 367TOPS • Memory Bandwidth: 608GB/s • Output: DisplayPort x3, HDMI x1",,192000,,,IN_STOCK,0,5,false,true,/uploads/gpus/gunnir-intel-arc-pro-b70-bd-32gb-gddr6-workstation-graphics-card.jpg,GUNNIR Intel Arc Pro B70 BD 32GB GDDR6 Workstation Graphics Card,Buy GUNNIR Intel Arc Pro B70 BD 32GB GDDR6 Workstation Graphics Card in Bangladesh | LogicBay BD,GUNNIR Intel Arc Pro B70 BD 32GB GDDR6 Workstation Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, gunnir, intel arc, 32gb",https://www.startech.com.bd/gunnir-intel-arc-pro-b70-bd-32gb-workstation-graphics-card,32GB,GDDR6,,,,Intel Arc,,,,3 Years
STOCK,MSI GeForce RTX 5070 Ti 16G SHADOW 3X OC 16GB GDDR7 Graphics Card,msi-geforce-rtx-5070-ti-16g-shadow-3x-oc-16gb-gddr7-graphics-card,GPU-MSI-RTX-5070-TI-16G-SHADOW-3X-OC-16G,msi,nvidia,"Core Clock: 2497 MHz ; Boost: 2482 MHz • Memory Clock: 28 Gbps • CUDA Cores: 8960 • Output: DP 2.1b x3, HDMI 2.1b x1",,194000,194900,,IN_STOCK,0,5,false,true,/uploads/gpus/msi-geforce-rtx-5070-ti-16g-shadow-3x-oc-16gb-gddr7-graphics-card.jpg,MSI GeForce RTX 5070 Ti 16G SHADOW 3X OC 16GB GDDR7 Graphics Card,Buy MSI GeForce RTX 5070 Ti 16G SHADOW 3X OC 16GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,MSI GeForce RTX 5070 Ti 16G SHADOW 3X OC 16GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, msi, nvidia geforce, 16gb",https://www.startech.com.bd/msi-geforce-rtx-5070-ti-16g-shadow-3x-oc-graphics-card,16GB,GDDR7,,28 Gbps,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,MSI GeForce RTX 5070 Ti 16G VENTUS 3X OC 16GB GDDR7 Graphics Card,msi-geforce-rtx-5070-ti-16g-ventus-3x-oc-16gb-gddr7-graphics-card,GPU-MSI-RTX-5070-TI-16G-VENTUS-3X-OC-16G,msi,nvidia,"Video Memory: 16GB GDDR7, PCI Express 5.0 x16 • CUDA Cores: 8960 Units, Memory Speed: 28 Gbps • Core Clocks: Extreme: 2497 MHz, Boost: 2482 MHz • Display Outputs: 3 x DisplayPort 2.1a, 1 x HDMI",,191900,195900,,IN_STOCK,0,5,false,true,/uploads/gpus/msi-geforce-rtx-5070-ti-16g-ventus-3x-oc-16gb-gddr7-graphics-card.jpg,MSI GeForce RTX 5070 Ti 16G VENTUS 3X OC 16GB GDDR7 Graphics Card,Buy MSI GeForce RTX 5070 Ti 16G VENTUS 3X OC 16GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,MSI GeForce RTX 5070 Ti 16G VENTUS 3X OC 16GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, msi, nvidia geforce, 16gb",https://www.startech.com.bd/msi-geforce-rtx-5070-ti-16g-ventus-3x-oc-graphics-card,16GB,GDDR7,,,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,Manli Nebula GeForce RTX 5080 16GB GDDR7 Graphics Card,manli-nebula-geforce-rtx-5080-16gb-gddr7-graphics-card,GPU-MANLI-NEBULA-RTX-5080-16GB-GDDR7,manli,nvidia,"Video Memory: 16GB GDDR7, Memory Clock: 30 Gbps • Core Clock: Base: 2295 MHz; Boost: 2617 MHz • CUDA Cores: 10752, Memory Bandwidth: Up to 960 GB/s • Display Outputs: 3x DisplayPort, 1x HDMI",,210000,,,IN_STOCK,0,5,false,true,/uploads/gpus/manli-nebula-geforce-rtx-5080-16gb-gddr7-graphics-card.jpg,Manli Nebula GeForce RTX 5080 16GB GDDR7 Graphics Card,Buy Manli Nebula GeForce RTX 5080 16GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,Manli Nebula GeForce RTX 5080 16GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, manli, nvidia geforce, 16gb",https://www.startech.com.bd/manli-nebula-geforce-rtx-5080-graphics-card,16GB,GDDR7,,30 Gbps,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,Manli Polar Fox V2 GeForce RTX 5080 OC 16GB GDDR7 Graphics Card,manli-polar-fox-v2-geforce-rtx-5080-oc-16gb-gddr7-graphics-card,GPU-MANLI-POLAR-FOX-V2-RTX-5080-OC-16GB-,manli,nvidia,"Video Memory: 16GB GDDR7, Memory Clock: 30 Gbps • Core Clock: Base: 2295 MHz; Boost: 2640 MHz • CUDA Cores: 10752, Memory Bandwidth: Up to 960 GB/s • Display Outputs: 3x DisplayPort, 1x HDMI",,215000,,,IN_STOCK,0,5,false,true,/uploads/gpus/manli-polar-fox-v2-geforce-rtx-5080-oc-16gb-gddr7-graphics-card.jpg,Manli Polar Fox V2 GeForce RTX 5080 OC 16GB GDDR7 Graphics Card,Buy Manli Polar Fox V2 GeForce RTX 5080 OC 16GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,Manli Polar Fox V2 GeForce RTX 5080 OC 16GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, manli, nvidia geforce, 16gb",https://www.startech.com.bd/manli-polar-fox-geforce-rtx-5080-oc-graphics-card,16GB,GDDR7,,30 Gbps,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,PNY GeForce RTX 5070 Ti Epic-X ARGB OC Triple Fan 16GB GDDR7 Graphic Card,pny-geforce-rtx-5070-ti-epic-x-argb-oc-triple-fan-16gb-gddr7-graphic-card,GPU-PNY-RTX-5070-TI-EPIC-X-ARGB-OC-TRIPL,pny,nvidia,"Video Memory: 16GB GDDR7, PCI-Express 5.0 x16 • Core Clock: 2295 MHz, Boost Clock: 2640 MHz • CUDA Cores: 8960, Memory Clock: 28 Gbps • Display Outputs: 3 x DisplayPort 2.1b, 1 x HDMI 2.1b",,189900,220000,,IN_STOCK,0,5,false,true,/uploads/gpus/pny-geforce-rtx-5070-ti-epic-x-argb-oc-triple-fan-16gb-gddr7-graphic-card.jpg,PNY GeForce RTX 5070 Ti Epic-X ARGB OC Triple Fan 16GB GDDR7 Graphic Card,Buy PNY GeForce RTX 5070 Ti Epic-X ARGB OC Triple Fan 16GB GDDR7 Graphic Card in Bangladesh | LogicBay BD,PNY GeForce RTX 5070 Ti Epic-X ARGB OC Triple Fan 16GB GDDR7 Graphic Card. Check price and warranty at LogicBay BD.,"graphics card, pny, nvidia geforce, 16gb",https://www.startech.com.bd/pny-geforce-rtx-5070-ti-epic-x-argb-oc-triple-fan-graphic-card,16GB,GDDR7,,28 Gbps,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,PNY GeForce RTX 5080 OC 16GB Triple Fan GDDR7 Graphics Card,pny-geforce-rtx-5080-oc-16gb-triple-fan-gddr7-graphics-card,GPU-PNY-RTX-5080-OC-16GB-TRIPLE-FAN-GDDR,pny,nvidia,"Video Memory: 16GB GDDR7, PCI-Express 5.0 x16 • Core Clock: 2330 MHz, Boost Clock: 2620 MHz • CUDA Cores: 10752, Memory Bus: 256-bit • Display Outputs: 3 x DisplayPort 2.1b, 1 x HDMI 2.1b",,245000,,,IN_STOCK,0,5,false,true,/uploads/gpus/pny-geforce-rtx-5080-oc-16gb-triple-fan-gddr7-graphics-card.jpg,PNY GeForce RTX 5080 OC 16GB Triple Fan GDDR7 Graphics Card,Buy PNY GeForce RTX 5080 OC 16GB Triple Fan GDDR7 Graphics Card in Bangladesh | LogicBay BD,PNY GeForce RTX 5080 OC 16GB Triple Fan GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, pny, nvidia geforce, 16gb",https://www.startech.com.bd/pny-geforce-rtx-5080-oc-16gb-triple-fan-graphics-card,16GB,GDDR7,,,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,MSI GeForce RTX 5080 16G INSPIRE 3X OC 16GB GDDR7 Graphics Card,msi-geforce-rtx-5080-16g-inspire-3x-oc-16gb-gddr7-graphics-card,GPU-MSI-RTX-5080-16G-INSPIRE-3X-OC-16GB-,msi,nvidia,"Video Memory: 16GB GDDR7, PCI Express 5 • CUDA Cores: 10752 Units, Memory Speed: 30 Gbps • Core Clocks: Extreme: 2655 MHz, Boost: 2640 MHz • Display Outputs: 3 x DisplayPort 2.1b, 1 x HDMI",,249000,249900,,IN_STOCK,0,5,false,true,/uploads/gpus/msi-geforce-rtx-5080-16g-inspire-3x-oc-16gb-gddr7-graphics-card.jpg,MSI GeForce RTX 5080 16G INSPIRE 3X OC 16GB GDDR7 Graphics Card,Buy MSI GeForce RTX 5080 16G INSPIRE 3X OC 16GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,MSI GeForce RTX 5080 16G INSPIRE 3X OC 16GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, msi, nvidia geforce, 16gb",https://www.startech.com.bd/msi-geforce-rtx-5080-16g-inspire-3x-oc-graphics-card,16GB,GDDR7,,,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,MSI GeForce RTX 5080 16G VENTUS 3X OC 16GB GDDR7 Graphics Card,msi-geforce-rtx-5080-16g-ventus-3x-oc-16gb-gddr7-graphics-card,GPU-MSI-RTX-5080-16G-VENTUS-3X-OC-16GB-G,msi,nvidia,"Video Memory: 16GB GDDR7, PCI Express 5 • CUDA Cores: 10752 Units, Memory Speed: 30 Gbps • Core Clocks: Extreme: 2655 MHz, Boost: 2640 MHz • Display Outputs: 3 x DisplayPort 2.1b, 1 x HDMI",,245000,251900,,IN_STOCK,0,5,false,true,/uploads/gpus/msi-geforce-rtx-5080-16g-ventus-3x-oc-16gb-gddr7-graphics-card.jpg,MSI GeForce RTX 5080 16G VENTUS 3X OC 16GB GDDR7 Graphics Card,Buy MSI GeForce RTX 5080 16G VENTUS 3X OC 16GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,MSI GeForce RTX 5080 16G VENTUS 3X OC 16GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, msi, nvidia geforce, 16gb",https://www.startech.com.bd/msi-geforce-rtx-5080-16g-ventus-3x-oc-graphics-card,16GB,GDDR7,,,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,PowerColor Radeon AI PRO R9700 32GB GDDR6 Graphics Card,powercolor-radeon-ai-pro-r9700-32gb-gddr6-graphics-card,GPU-POWERCOLOR-AI-PRO-R9700-32GB-GDDR6,powercolor,amd-gpu,"Engine Clock: Up to 2350MHz(Game) / 2920MHz(Boost) • Memory Speed: 20.0 Gbps, Memory Interface: 256-bit • Stream Processors: 1024 Units, AMD RDNA 4 Architecture • Output Ports: 4 x DisplayPort 2.1a",,295000,,,IN_STOCK,0,5,false,true,/uploads/gpus/powercolor-radeon-ai-pro-r9700-32gb-gddr6-graphics-card.jpg,PowerColor Radeon AI PRO R9700 32GB GDDR6 Graphics Card,Buy PowerColor Radeon AI PRO R9700 32GB GDDR6 Graphics Card in Bangladesh | LogicBay BD,PowerColor Radeon AI PRO R9700 32GB GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, powercolor, amd radeon, 970032gb",https://www.startech.com.bd/powercolor-radeon-ai-pro-r9700-32gb-graphics-card,970032GB,GDDR6,Up to 2350MHz(Game) / 2920MHz(Boost),,,AMD Radeon,,,256-bit,3 Years
STOCK,Colorful iGame GeForce RTX 5080 Neptune OC 16GB-V GDDR7 Graphics Card,colorful-igame-geforce-rtx-5080-neptune-oc-16gb-v-gddr7-graphics-card,GPU-COLORFUL-IGAME-RTX-5080-NEPTUNE-OC-1,colorful,nvidia,"Memory Clock: 30 Gbps, Memory Bus: 256 bit • Core Clock Base: 2295Mhz; Boost:2617Mhz • One-Key OC Base: 2295Mhz; Boost:2695Mhz • Output Ports: 1x HDMI 2.1b, 3x DisplayPort 2.1b",,259000,310000,,IN_STOCK,0,5,false,true,/uploads/gpus/colorful-igame-geforce-rtx-5080-neptune-oc-16gb-v-gddr7-graphics-card.jpg,Colorful iGame GeForce RTX 5080 Neptune OC 16GB-V GDDR7 Graphics Card,Buy Colorful iGame GeForce RTX 5080 Neptune OC 16GB-V GDDR7 Graphics Card in Bangladesh | LogicBay BD,Colorful iGame GeForce RTX 5080 Neptune OC 16GB-V GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, colorful, nvidia geforce, 16gb",https://www.startech.com.bd/colorful-igame-geforce-rtx-5080-neptune-oc-16gb-v-graphics-card,16GB,GDDR7,,"30 Gbps, Memory Bus: 256 bit",,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,PNY GeForce RTX 5090 32GB GDDR7 Overclocked Triple Fan Graphics Card,pny-geforce-rtx-5090-32gb-gddr7-overclocked-triple-fan-graphics-card,GPU-PNY-RTX-5090-32GB-GDDR7-OVERCLOCKED-,pny,nvidia,"Boost Speed: 2527 MHz, Bus Type: PCI-Express 5.0 x16 • Memory: 32GB GDDR7, Memory Interface: 5126-bit • CUDA Cores: 21,760, Memory Bandwidth: 1792 GB/sec • Outputs: 3x DisplayPort 2.1b, 1x HDMI 2.1b",,610000,700000,,IN_STOCK,0,5,false,true,/uploads/gpus/pny-geforce-rtx-5090-32gb-gddr7-overclocked-triple-fan-graphics-card.jpg,PNY GeForce RTX 5090 32GB GDDR7 Overclocked Triple Fan Graphics Card,Buy PNY GeForce RTX 5090 32GB GDDR7 Overclocked Triple Fan Graphics Card in Bangladesh | LogicBay BD,PNY GeForce RTX 5090 32GB GDDR7 Overclocked Triple Fan Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, pny, nvidia geforce, 509032gb",https://www.startech.com.bd/pny-geforce-rtx-5090-32gb-oc-graphics-card,509032GB,GDDR7,,,,NVIDIA GeForce,RTX 5000,,5126-bit,3 Years
STOCK,ASUS TUF Gaming GeForce RTX 5090 32GB GDDR7 OC Edition Graphics Card,asus-tuf-gaming-geforce-rtx-5090-32gb-gddr7-oc-edition-graphics-card,GPU-ASUS-TUF-GAMING-RTX-5090-32GB-GDDR7-,asus,nvidia,"Video Memory: 32GB GDDR7, CUDA Core: 21760 • Memory Speed: 28 Gbps, Memory Interface: 512-bit • Engine Clock: 2550 MHz(Boost clock), OC Mode: 2580 MHz • Output Ports: 2x Native HDMI 2.1b, 3x Native DisplayPort 2.1a",,750000,,,IN_STOCK,0,5,false,true,/uploads/gpus/asus-tuf-gaming-geforce-rtx-5090-32gb-gddr7-oc-edition-graphics-card.jpg,ASUS TUF Gaming GeForce RTX 5090 32GB GDDR7 OC Edition Graphics Card,Buy ASUS TUF Gaming GeForce RTX 5090 32GB GDDR7 OC Edition Graphics Card in Bangladesh | LogicBay BD,ASUS TUF Gaming GeForce RTX 5090 32GB GDDR7 OC Edition Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, asus, nvidia geforce, 32gb",https://www.startech.com.bd/asus-tuf-gaming-geforce-rtx-5090-32gb-gddr7-oc-edition-graphics-card,32GB,GDDR7,2550 MHz(Boost clock),,,NVIDIA GeForce,RTX 5000,,512-bit,3 Years
STOCK,PNY GeForce RTX 5050 8GB Dual Fan GDDR6 Graphics Card,pny-geforce-rtx-5050-8gb-dual-fan-gddr6-graphics-card,GPU-PNY-RTX-5050-8GB-DUAL-FAN-GDDR6,pny,nvidia,"Video Memory: 8GB GDDR6, PCI Express 5.0 x8 • Clock Speed: 2317 MHz, Boost Clock: 2572 MHz • CUDA Cores: 2560, Memory Speed: 20 Gbps • Display Outputs: 3 x DisplayPort 2.1b, 1 x HDMI 2.1b",,52000,,,IN_STOCK,0,5,false,true,/uploads/gpus/pny-geforce-rtx-5050-8gb-dual-fan-gddr6-graphics-card.jpg,PNY GeForce RTX 5050 8GB Dual Fan GDDR6 Graphics Card,Buy PNY GeForce RTX 5050 8GB Dual Fan GDDR6 Graphics Card in Bangladesh | LogicBay BD,PNY GeForce RTX 5050 8GB Dual Fan GDDR6 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, pny, nvidia geforce, 8gb",https://www.startech.com.bd/pny-geforce-rtx-5050-8gb-dual-fan-graphics-card,8GB,GDDR6,,,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,ZOTAC GAMING GeForce RTX 5060 Twin Edge Plus 8GB GDDR7 Graphics Card,zotac-gaming-geforce-rtx-5060-twin-edge-plus-8gb-gddr7-graphics-card,GPU-ZOTAC-GAMING-RTX-5060-TWIN-EDGE-PLUS,zotac,nvidia,"Video Memory: 8GB GDDR7, PCI Express 5.0 x8 • Engine Clock: 2497 MHz, CUDA Cores: 3840 • AI TOPs: 614; Memory Clock: 28 Gbps; Bus: 128-bit • Display Outputs: 3 x DisplayPort 2.1b, 1 x HDMI",,58500,59500,,IN_STOCK,0,5,false,true,/uploads/gpus/zotac-gaming-geforce-rtx-5060-twin-edge-plus-8gb-gddr7-graphics-card.jpg,ZOTAC GAMING GeForce RTX 5060 Twin Edge Plus 8GB GDDR7 Graphics Card,Buy ZOTAC GAMING GeForce RTX 5060 Twin Edge Plus 8GB GDDR7 Graphics Card in Bangladesh | LogicBay BD,ZOTAC GAMING GeForce RTX 5060 Twin Edge Plus 8GB GDDR7 Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, zotac, nvidia geforce, 8gb",https://www.startech.com.bd/zotac-gaming-geforce-rtx-5060-twin-edge-plus-8gb-graphics-card,8GB,GDDR7,2497 MHz,28 Gbps; Bus: 128-bit,,NVIDIA GeForce,RTX 5000,,,3 Years
STOCK,ASUS Dual GeForce RTX 5060 8GB GDDR7 OC Edition Graphics Card,asus-dual-geforce-rtx-5060-8gb-gddr7-oc-edition-graphics-card,GPU-ASUS-DUAL-RTX-5060-8GB-GDDR7-OC-EDIT,asus,nvidia,"Engine Clock: 2535 MHz (Boost Clock), 2565 MHz(OC Mode) • Memory: 8GB GDDR7; Speed: 28 Gbps • CUDA Core: 3840, AI Performance: 623 TOPs • Output: 1x HDMI 2.1b, 3x DisplayPort 2.1b",,60900,65000,,IN_STOCK,0,5,false,true,/uploads/gpus/asus-dual-geforce-rtx-5060-8gb-gddr7-oc-edition-graphics-card.jpg,ASUS Dual GeForce RTX 5060 8GB GDDR7 OC Edition Graphics Card,Buy ASUS Dual GeForce RTX 5060 8GB GDDR7 OC Edition Graphics Card in Bangladesh | LogicBay BD,ASUS Dual GeForce RTX 5060 8GB GDDR7 OC Edition Graphics Card. Check price and warranty at LogicBay BD.,"graphics card, asus, nvidia geforce, 50608gb",https://www.startech.com.bd/asus-dual-geforce-rtx-5060-8gb-gddr7-oc-edition-graphics-card,50608GB,GDDR7,2535 MHz (Boost Clock),,,NVIDIA GeForce,RTX 5000,,,3 Years
